code,unit,amount,price,stock_hyogo,stock_saitama,stock_other,aprox_delivery_time,company,stock_japan
B3843,G,5.0,10200.0,True,True,True,3 day(s),TCI,in-stock
B3845,G,1.0,2300.0,True,True,False,3 day(s),TCI,in-stock
B3845,G,5.0,7400.0,True,True,True,3 day(s),TCI,in-stock
B3846,G,25.0,7100.0,True,True,False,3 day(s),TCI,in-stock
B3846,G,5.0,2200.0,True,True,True,3 day(s),TCI,in-stock
B3847,G,25.0,39800.0,True,True,False,3 day(s),TCI,in-stock
B3847,G,5.0,11400.0,True,True,True,3 day(s),TCI,in-stock
B3848,G,25.0,10900.0,True,True,True,3 day(s),TCI,in-stock
B3848,G,5.0,3300.0,True,True,True,3 day(s),TCI,in-stock
B3849,G,25.0,35000.0,True,True,True,3 day(s),TCI,in-stock
B3849,G,5.0,8500.0,True,True,True,3 day(s),TCI,in-stock
B3850,G,1.0,3300.0,True,True,True,3 day(s),TCI,in-stock
B3850,G,5.0,11600.0,True,True,True,3 day(s),TCI,in-stock
B3852,G,25.0,3600.0,True,True,False,3 day(s),TCI,in-stock
B3852,G,500.0,14600.0,True,True,False,3 day(s),TCI,in-stock
B3853,G,25.0,4700.0,True,True,False,3 day(s),TCI,in-stock
B3854,G,1.0,7100.0,False,True,False,3 day(s),TCI,in-stock
B3854,G,5.0,24800.0,True,True,True,3 day(s),TCI,in-stock
B3856,G,1.0,6300.0,False,True,False,3 day(s),TCI,in-stock
B3856,G,5.0,23300.0,True,True,True,3 day(s),TCI,in-stock
B3857,G,5.0,9000.0,True,True,True,3 day(s),TCI,in-stock
B3859,G,5.0,12500.0,True,True,True,3 day(s),TCI,in-stock
B3860,G,25.0,18000.0,True,True,True,3 day(s),TCI,in-stock
B3860,G,5.0,5300.0,True,True,True,3 day(s),TCI,in-stock
B3861,G,25.0,33100.0,True,True,True,3 day(s),TCI,in-stock
B3861,G,5.0,9500.0,True,True,True,3 day(s),TCI,in-stock
B3863,G,1.0,18700.0,True,True,False,3 day(s),TCI,in-stock
B3863,MG,200.0,5500.0,False,False,False,3 day(s),TCI,on-demand
B3864,G,25.0,15000.0,True,True,False,3 day(s),TCI,in-stock
B3864,G,5.0,4500.0,False,False,False,3 day(s),TCI,on-demand
B3865,G,1.0,10000.0,False,True,False,3 day(s),TCI,in-stock
B3865,G,5.0,37200.0,False,True,False,3 day(s),TCI,in-stock
B3866,G,1.0,11700.0,False,True,False,3 day(s),TCI,in-stock
B3868,G,1.0,7100.0,True,True,False,3 day(s),TCI,in-stock
B3868,G,5.0,23200.0,True,True,False,3 day(s),TCI,in-stock
B3869,G,25.0,30300.0,False,True,False,3 day(s),TCI,in-stock
B3869,G,5.0,8700.0,True,True,False,3 day(s),TCI,in-stock
B3873,G,1.0,5500.0,True,True,False,3 day(s),TCI,in-stock
B3873,G,5.0,18700.0,True,True,True,3 day(s),TCI,in-stock
B3875,G,25.0,27600.0,True,True,False,3 day(s),TCI,in-stock
B3875,G,5.0,6300.0,True,True,True,3 day(s),TCI,in-stock
B3876,G,25.0,21500.0,True,True,False,3 day(s),TCI,in-stock
B3876,G,5.0,6200.0,True,True,True,3 day(s),TCI,in-stock
B3879,G,1.0,3400.0,False,True,False,3 day(s),TCI,in-stock
B3879,G,5.0,10800.0,True,True,True,3 day(s),TCI,in-stock
B3880,G,1.0,6900.0,False,True,False,3 day(s),TCI,in-stock
B3881,G,1.0,31700.0,True,True,False,3 day(s),TCI,in-stock
B3881,MG,200.0,8600.0,True,True,False,3 day(s),TCI,in-stock
B3883,G,5.0,9900.0,True,True,False,3 day(s),TCI,in-stock
B3884,G,5.0,14900.0,True,True,False,3 day(s),TCI,in-stock
B3885,G,1.0,3800.0,True,True,False,3 day(s),TCI,in-stock
B3885,G,5.0,12300.0,True,True,False,3 day(s),TCI,in-stock
B3886,MG,100.0,7000.0,True,True,True,3 day(s),TCI,in-stock
B3886,G,1.0,30700.0,True,True,False,3 day(s),TCI,in-stock
B3887,G,25.0,37100.0,True,True,True,3 day(s),TCI,in-stock
B3887,G,5.0,9000.0,False,True,False,3 day(s),TCI,in-stock
B3888,G,25.0,11200.0,True,True,True,3 day(s),TCI,in-stock
B3888,G,5.0,3800.0,False,True,False,3 day(s),TCI,in-stock
B3889,G,1.0,8100.0,True,True,False,3 day(s),TCI,in-stock
B3889,G,5.0,27500.0,False,True,False,3 day(s),TCI,in-stock
B3890,G,1.0,6800.0,True,True,False,3 day(s),TCI,in-stock
B3890,G,5.0,24600.0,False,True,False,3 day(s),TCI,in-stock
B3891,G,1.0,1900.0,True,True,False,3 day(s),TCI,in-stock
B3891,G,5.0,6200.0,True,True,False,3 day(s),TCI,in-stock
B3892,G,1.0,2200.0,True,True,True,3 day(s),TCI,in-stock
B3892,G,5.0,7000.0,True,True,True,3 day(s),TCI,in-stock
B3893,G,25.0,18200.0,True,True,False,3 day(s),TCI,in-stock
B3893,G,5.0,5700.0,True,True,True,3 day(s),TCI,in-stock
B3894,G,25.0,16600.0,True,True,False,3 day(s),TCI,in-stock
B3894,G,5.0,4900.0,True,True,True,3 day(s),TCI,in-stock
B3895,MG,100.0,3800.0,True,True,False,3 day(s),TCI,in-stock
B3895,G,1.0,11600.0,False,True,False,3 day(s),TCI,in-stock
B3898,G,25.0,14600.0,True,True,False,3 day(s),TCI,in-stock
B3898,G,5.0,4400.0,True,True,True,3 day(s),TCI,in-stock
B3900,G,1.0,7900.0,True,True,False,3 day(s),TCI,in-stock
B3900,G,5.0,26300.0,True,True,True,3 day(s),TCI,in-stock
B3902,G,5.0,10500.0,True,True,True,3 day(s),TCI,in-stock
B3903,G,25.0,18600.0,False,True,False,3 day(s),TCI,in-stock
B3903,G,5.0,5300.0,True,True,True,3 day(s),TCI,in-stock
B3905,MG,100.0,12800.0,True,True,True,3 day(s),TCI,in-stock
B3906,G,1.0,13200.0,True,True,False,3 day(s),TCI,in-stock
B3906,G,5.0,29800.0,True,True,True,3 day(s),TCI,in-stock
B3907,G,1.0,8800.0,True,True,False,3 day(s),TCI,in-stock
B3907,G,5.0,29300.0,True,True,True,3 day(s),TCI,in-stock
B3908,G,1.0,4200.0,True,True,False,3 day(s),TCI,in-stock
B3908,G,5.0,12800.0,True,True,True,3 day(s),TCI,in-stock
B3909,G,1.0,31800.0,True,True,True,3 day(s),TCI,in-stock
B3909,MG,200.0,9100.0,True,True,False,3 day(s),TCI,in-stock
B3910,G,1.0,3500.0,True,True,True,3 day(s),TCI,in-stock
B3910,G,5.0,5500.0,True,True,False,3 day(s),TCI,in-stock
B3913,G,25.0,88800.0,False,True,False,3 day(s),TCI,in-stock
B3913,G,5.0,26700.0,True,True,True,3 day(s),TCI,in-stock
B3914,G,100.0,13500.0,True,True,True,3 day(s),TCI,in-stock
B3914,G,25.0,4100.0,True,True,False,3 day(s),TCI,in-stock
B3915,G,5.0,7500.0,True,True,False,3 day(s),TCI,in-stock
B3916,G,1.0,6900.0,False,False,True,3 day(s),TCI,in-stock
B3916,G,5.0,24000.0,True,True,True,3 day(s),TCI,in-stock
B3917,G,1.0,3900.0,True,True,True,3 day(s),TCI,in-stock
B3917,G,5.0,13600.0,True,True,True,3 day(s),TCI,in-stock
B3918,G,1.0,10800.0,True,True,True,3 day(s),TCI,in-stock
B3918,G,5.0,35600.0,True,True,True,3 day(s),TCI,in-stock
B3919,G,1.0,5500.0,True,True,True,3 day(s),TCI,in-stock
B3919,G,5.0,18900.0,True,True,True,3 day(s),TCI,in-stock
B3920,G,1.0,10900.0,True,True,True,3 day(s),TCI,in-stock
B3920,G,5.0,32600.0,True,True,True,3 day(s),TCI,in-stock
B3922,G,1.0,5400.0,True,True,True,3 day(s),TCI,in-stock
B3922,G,5.0,18000.0,True,True,True,3 day(s),TCI,in-stock
B3923,G,1.0,15300.0,True,True,True,3 day(s),TCI,in-stock
B3924,G,25.0,14400.0,False,True,False,3 day(s),TCI,in-stock
B3924,G,5.0,4500.0,True,True,True,3 day(s),TCI,in-stock
B3925,G,25.0,27300.0,True,True,False,3 day(s),TCI,in-stock
B3925,G,5.0,9100.0,True,True,True,3 day(s),TCI,in-stock
B3926,G,1.0,6300.0,True,True,False,3 day(s),TCI,in-stock
B3926,G,5.0,18700.0,True,True,True,3 day(s),TCI,in-stock
B3928,G,25.0,14700.0,False,True,False,3 day(s),TCI,in-stock
B3929,G,1.0,3600.0,True,True,False,3 day(s),TCI,in-stock
B3929,G,5.0,12200.0,False,True,False,3 day(s),TCI,in-stock
B3930,G,1.0,8600.0,True,True,True,3 day(s),TCI,in-stock
B3930,G,5.0,28700.0,True,True,True,3 day(s),TCI,in-stock
B3931,G,1.0,14300.0,True,True,True,3 day(s),TCI,in-stock
B3931,MG,200.0,4300.0,False,True,False,3 day(s),TCI,in-stock
B3932,G,5.0,19500.0,False,True,False,3 day(s),TCI,in-stock
B3933,G,1.0,39100.0,False,True,False,3 day(s),TCI,in-stock
B3934,MG,50.0,13100.0,True,True,False,3 day(s),TCI,in-stock
B3935,G,1.0,5500.0,True,True,False,3 day(s),TCI,in-stock
B3935,G,5.0,20600.0,True,True,False,3 day(s),TCI,in-stock
B3936,G,1.0,6100.0,True,True,False,3 day(s),TCI,in-stock
B3936,G,5.0,21700.0,True,True,False,3 day(s),TCI,in-stock
B3937,G,1.0,5000.0,True,True,False,3 day(s),TCI,in-stock
B3937,G,5.0,16500.0,True,True,True,3 day(s),TCI,in-stock
B3938,G,25.0,38500.0,False,True,False,3 day(s),TCI,in-stock
B3938,G,5.0,11400.0,True,True,True,3 day(s),TCI,in-stock
B3944,G,5.0,15400.0,True,True,True,3 day(s),TCI,in-stock
B3945,G,1.0,8200.0,False,True,False,3 day(s),TCI,in-stock
B3945,G,5.0,28100.0,True,True,True,3 day(s),TCI,in-stock
B3946,G,1.0,5300.0,True,True,False,3 day(s),TCI,in-stock
B3946,G,5.0,17400.0,True,True,True,3 day(s),TCI,in-stock
B3947,G,5.0,10700.0,True,True,True,3 day(s),TCI,in-stock
B3948,G,1.0,7900.0,True,True,True,3 day(s),TCI,in-stock
B3948,G,5.0,27000.0,True,True,True,3 day(s),TCI,in-stock
B3949,G,25.0,18500.0,True,True,True,3 day(s),TCI,in-stock
B3949,G,5.0,5400.0,True,True,True,3 day(s),TCI,in-stock
B3953,G,1.0,10600.0,True,True,True,3 day(s),TCI,in-stock
B3953,G,5.0,35100.0,True,True,True,3 day(s),TCI,in-stock
B3955,G,1.0,14700.0,True,True,True,3 day(s),TCI,in-stock
B3955,G,5.0,56500.0,True,True,True,3 day(s),TCI,in-stock
B3956,G,1.0,20100.0,True,True,True,3 day(s),TCI,in-stock
B3956,G,5.0,67400.0,True,True,True,3 day(s),TCI,in-stock
B3957,G,1.0,29100.0,True,True,True,3 day(s),TCI,in-stock
B3957,G,5.0,103200.0,True,True,True,3 day(s),TCI,in-stock
B3958,G,1.0,6400.0,True,True,True,3 day(s),TCI,in-stock
B3958,G,5.0,24300.0,True,True,True,3 day(s),TCI,in-stock
B3960,G,1.0,5200.0,True,True,True,3 day(s),TCI,in-stock
B3960,G,5.0,17000.0,True,True,True,3 day(s),TCI,in-stock
B3961,MG,100.0,9800.0,True,True,False,3 day(s),TCI,in-stock
B3961,G,1.0,58000.0,True,True,True,3 day(s),TCI,in-stock
B3962,G,1.0,6400.0,True,True,True,3 day(s),TCI,in-stock
B3962,G,5.0,22100.0,True,True,True,3 day(s),TCI,in-stock
B3963,G,25.0,11700.0,False,True,False,3 day(s),TCI,in-stock
B3963,G,5.0,3000.0,True,True,True,3 day(s),TCI,in-stock
B3965,G,1.0,5500.0,True,True,False,3 day(s),TCI,in-stock
B3965,G,5.0,17800.0,True,True,True,3 day(s),TCI,in-stock
B3966,G,1.0,14400.0,True,True,False,3 day(s),TCI,in-stock
B3966,G,5.0,50100.0,True,True,True,3 day(s),TCI,in-stock
B3967,ML,100.0,11400.0,False,False,False,3 day(s),TCI,on-demand
B3967,ML,25.0,3700.0,False,True,False,3 day(s),TCI,in-stock
B3968,ML,100.0,11400.0,False,False,False,3 day(s),TCI,on-demand
B3968,ML,25.0,3700.0,False,True,False,3 day(s),TCI,in-stock
B3969,G,1.0,4900.0,False,True,False,3 day(s),TCI,in-stock
B3969,G,5.0,16300.0,True,True,True,3 day(s),TCI,in-stock
B3970,MG,50.0,39800.0,True,True,False,3 day(s),TCI,in-stock
B3971,G,25.0,12200.0,False,True,False,3 day(s),TCI,in-stock
B3971,G,5.0,3100.0,False,True,False,3 day(s),TCI,in-stock
B3972,MG,10.0,15500.0,True,True,True,3 day(s),TCI,in-stock
B3972,MG,50.0,52800.0,True,True,True,3 day(s),TCI,in-stock
B3973,G,1.0,36100.0,True,True,False,3 day(s),TCI,in-stock
B3973,MG,200.0,9500.0,True,True,True,3 day(s),TCI,in-stock
B3974,G,1.0,4400.0,True,True,False,3 day(s),TCI,in-stock
B3974,G,5.0,15100.0,False,True,False,3 day(s),TCI,in-stock
B3975,G,25.0,8800.0,True,True,False,3 day(s),TCI,in-stock
B3975,G,5.0,2700.0,False,True,False,3 day(s),TCI,in-stock
B3976,G,100.0,24200.0,True,True,True,3 day(s),TCI,in-stock
B3977,G,1.0,8000.0,True,True,False,3 day(s),TCI,in-stock
B3977,G,5.0,27300.0,True,True,True,3 day(s),TCI,in-stock
B3978,G,1.0,5400.0,True,True,True,3 day(s),TCI,in-stock
B3978,G,5.0,19300.0,True,True,True,3 day(s),TCI,in-stock
B3980,G,1.0,5400.0,True,True,True,3 day(s),TCI,in-stock
B3980,G,5.0,18000.0,True,True,True,3 day(s),TCI,in-stock
B3982,G,5.0,35300.0,True,True,True,3 day(s),TCI,in-stock
B3983,G,1.0,7900.0,False,True,False,3 day(s),TCI,in-stock
B3983,G,5.0,26700.0,True,True,True,3 day(s),TCI,in-stock
B3984,G,1.0,16300.0,True,True,False,3 day(s),TCI,in-stock
B3984,G,5.0,53500.0,True,True,True,3 day(s),TCI,in-stock
B3985,G,1.0,16800.0,True,True,False,3 day(s),TCI,in-stock
B3986,G,1.0,50800.0,True,True,False,3 day(s),TCI,in-stock
B3986,MG,200.0,13500.0,False,True,False,3 day(s),TCI,in-stock
B3987,G,1.0,5300.0,True,True,False,3 day(s),TCI,in-stock
B3987,G,5.0,18300.0,True,True,False,3 day(s),TCI,in-stock
B3988,G,1.0,5200.0,True,True,False,3 day(s),TCI,in-stock
B3988,G,5.0,19400.0,True,True,False,3 day(s),TCI,in-stock
B3989,G,25.0,21500.0,False,True,False,3 day(s),TCI,in-stock
B3989,G,5.0,6200.0,True,True,True,3 day(s),TCI,in-stock
B3991,MG,200.0,18700.0,True,True,False,3 day(s),TCI,in-stock
B3992,G,1.0,9200.0,True,True,True,3 day(s),TCI,in-stock
B3993,G,25.0,37200.0,False,True,False,3 day(s),TCI,in-stock
B3993,G,5.0,9700.0,False,True,False,3 day(s),TCI,in-stock
B3994,MG,200.0,13600.0,False,True,False,3 day(s),TCI,in-stock
B3995,G,1.0,7600.0,False,True,False,3 day(s),TCI,in-stock
B3995,G,5.0,24900.0,False,True,False,3 day(s),TCI,in-stock
B3996,G,1.0,10800.0,True,True,False,3 day(s),TCI,in-stock
B3996,G,5.0,38100.0,True,True,True,3 day(s),TCI,in-stock
B3997,G,1.0,5500.0,True,True,False,3 day(s),TCI,in-stock
B3997,G,5.0,16700.0,True,True,True,3 day(s),TCI,in-stock
B3998,G,25.0,29900.0,False,True,False,3 day(s),TCI,in-stock
B3998,G,5.0,9000.0,True,True,True,3 day(s),TCI,in-stock
B3999,G,1.0,5300.0,False,True,False,3 day(s),TCI,in-stock
B3999,G,5.0,16200.0,True,True,True,3 day(s),TCI,in-stock
B4000,MG,25.0,24200.0,True,True,False,3 day(s),TCI,in-stock
B4003,MG,100.0,98900.0,True,True,False,3 day(s),TCI,in-stock
B4003,MG,25.0,35900.0,True,True,False,3 day(s),TCI,in-stock
B4004,ML,5.0,21600.0,True,True,False,3 day(s),TCI,in-stock
B4005,G,5.0,11900.0,True,True,False,3 day(s),TCI,in-stock
B4006,MG,25.0,57500.0,True,True,False,3 day(s),TCI,in-stock
B4006,MG,5.0,18000.0,False,True,False,3 day(s),TCI,in-stock
B4007,G,1.0,12100.0,True,True,False,3 day(s),TCI,in-stock
B4008,G,5.0,15300.0,True,True,True,3 day(s),TCI,in-stock
B4009,MG,200.0,10200.0,True,True,False,3 day(s),TCI,in-stock
B4010,G,25.0,22200.0,False,True,False,3 day(s),TCI,in-stock
B4010,G,5.0,5100.0,False,True,False,3 day(s),TCI,in-stock
B4011,G,1.0,5900.0,True,True,False,3 day(s),TCI,in-stock
B4011,G,5.0,19800.0,True,True,False,3 day(s),TCI,in-stock
B4013,MG,200.0,21500.0,True,True,False,3 day(s),TCI,in-stock
B4014,ML,25.0,49800.0,True,True,False,3 day(s),TCI,in-stock
B4014,ML,5.0,14000.0,True,True,True,3 day(s),TCI,in-stock
B4015,G,1.0,5200.0,True,True,False,3 day(s),TCI,in-stock
B4015,G,5.0,18900.0,True,True,False,3 day(s),TCI,in-stock
B4016,G,1.0,4000.0,True,True,False,3 day(s),TCI,in-stock
B4016,G,5.0,13300.0,True,True,False,3 day(s),TCI,in-stock
B4017,G,1.0,4700.0,True,True,False,3 day(s),TCI,in-stock
B4017,G,5.0,15100.0,True,True,True,3 day(s),TCI,in-stock
B4020,G,25.0,34000.0,True,True,False,3 day(s),TCI,in-stock
B4020,G,5.0,9900.0,True,True,True,3 day(s),TCI,in-stock
B4021,G,1.0,5400.0,True,True,False,3 day(s),TCI,in-stock
B4021,G,5.0,17900.0,True,True,True,3 day(s),TCI,in-stock
B4022,G,25.0,37500.0,True,True,False,3 day(s),TCI,in-stock
B4022,G,5.0,11300.0,True,True,True,3 day(s),TCI,in-stock
B4023,G,1.0,7000.0,True,True,True,3 day(s),TCI,in-stock
B4023,G,5.0,22500.0,True,True,True,3 day(s),TCI,in-stock
B4024,G,1.0,9300.0,True,True,True,3 day(s),TCI,in-stock
B4024,G,5.0,29800.0,True,True,True,3 day(s),TCI,in-stock
B4025,G,1.0,8600.0,True,True,True,3 day(s),TCI,in-stock
B4025,G,5.0,29500.0,True,True,True,3 day(s),TCI,in-stock
B4026,G,1.0,1800.0,True,True,True,3 day(s),TCI,in-stock
B4026,G,5.0,5100.0,True,True,True,3 day(s),TCI,in-stock
B4028,G,5.0,9200.0,True,True,True,3 day(s),TCI,in-stock
B4029,G,1.0,32600.0,True,True,False,3 day(s),TCI,in-stock
B4030,G,1.0,10800.0,True,True,False,3 day(s),TCI,in-stock
B4032,G,25.0,7100.0,False,True,False,3 day(s),TCI,in-stock
B4035,G,5.0,9400.0,False,False,False,3 day(s),TCI,on-demand
B4036,G,1.0,9800.0,True,True,True,3 day(s),TCI,in-stock
B4036,G,5.0,32600.0,True,True,False,3 day(s),TCI,in-stock
B4038,MG,100.0,1900.0,False,False,False,3 day(s),TCI,on-demand
B4038,G,1.0,11900.0,True,True,True,3 day(s),TCI,in-stock
B4039,G,1.0,2500.0,True,True,True,3 day(s),TCI,in-stock
B4039,G,5.0,8200.0,True,True,False,3 day(s),TCI,in-stock
B4041,G,1.0,6700.0,True,True,True,3 day(s),TCI,in-stock
B4041,G,5.0,22800.0,True,True,False,3 day(s),TCI,in-stock
B4043,MG,200.0,6900.0,True,True,False,3 day(s),TCI,in-stock
B4044,G,1.0,6400.0,False,True,False,3 day(s),TCI,in-stock
B4044,G,5.0,22100.0,True,True,False,3 day(s),TCI,in-stock
B4045,G,1.0,3200.0,False,True,False,3 day(s),TCI,in-stock
B4045,G,5.0,10800.0,True,True,False,3 day(s),TCI,in-stock
B4046,G,1.0,5600.0,True,True,False,3 day(s),TCI,in-stock
B4046,G,5.0,18900.0,True,True,False,3 day(s),TCI,in-stock
B4048,G,1.0,7100.0,True,True,False,3 day(s),TCI,in-stock
B4048,G,5.0,46000.0,True,True,False,3 day(s),TCI,in-stock
B4050,G,1.0,50200.0,True,True,False,3 day(s),TCI,in-stock
B4050,G,5.0,175000.0,True,True,True,3 day(s),TCI,in-stock
B4051,G,1.0,9400.0,True,True,False,3 day(s),TCI,in-stock
B4053,G,1.0,54300.0,True,True,False,3 day(s),TCI,in-stock
B4053,MG,200.0,15600.0,False,True,True,3 day(s),TCI,in-stock
B4054,G,25.0,4900.0,True,True,False,3 day(s),TCI,in-stock
B4056,G,25.0,22500.0,True,True,True,3 day(s),TCI,in-stock
B4056,G,5.0,6700.0,False,True,False,3 day(s),TCI,in-stock
B4057,G,1.0,6800.0,True,True,True,3 day(s),TCI,in-stock
B4057,G,5.0,22800.0,False,True,False,3 day(s),TCI,in-stock
B4058,G,1.0,4800.0,True,True,True,3 day(s),TCI,in-stock
B4058,G,5.0,18700.0,True,True,False,3 day(s),TCI,in-stock
B4059,G,25.0,17100.0,False,True,False,3 day(s),TCI,in-stock
B4059,G,5.0,5100.0,True,True,False,3 day(s),TCI,in-stock
B4060,G,25.0,9500.0,False,True,False,3 day(s),TCI,in-stock
B4060,G,5.0,3000.0,True,True,False,3 day(s),TCI,in-stock
B4061,G,1.0,6800.0,False,True,False,3 day(s),TCI,in-stock
B4061,G,5.0,23500.0,True,True,False,3 day(s),TCI,in-stock
B4062,MG,100.0,60000.0,True,True,False,3 day(s),TCI,in-stock
B4062,MG,25.0,18200.0,True,True,False,3 day(s),TCI,in-stock
B4063,G,1.0,6800.0,True,True,False,3 day(s),TCI,in-stock
B4063,G,5.0,23800.0,False,True,False,3 day(s),TCI,in-stock
B4064,G,25.0,39200.0,True,True,False,3 day(s),TCI,in-stock
B4064,G,5.0,11600.0,False,True,True,3 day(s),TCI,in-stock
B4066,G,25.0,40500.0,True,True,False,3 day(s),TCI,in-stock
B4066,G,5.0,10400.0,True,True,True,3 day(s),TCI,in-stock
B4067,G,1.0,4600.0,False,True,False,3 day(s),TCI,in-stock
B4067,G,5.0,13200.0,True,True,True,3 day(s),TCI,in-stock
B4070,G,1.0,3800.0,True,True,False,3 day(s),TCI,in-stock
B4070,G,5.0,12200.0,True,True,True,3 day(s),TCI,in-stock
B4071,G,5.0,19000.0,True,True,True,3 day(s),TCI,in-stock
B4072,G,1.0,13900.0,False,True,False,3 day(s),TCI,in-stock
B4072,G,5.0,46800.0,True,True,True,3 day(s),TCI,in-stock
B4073,G,25.0,38500.0,True,True,False,3 day(s),TCI,in-stock
B4073,G,5.0,10600.0,True,True,True,3 day(s),TCI,in-stock
B4076,G,1.0,5500.0,False,False,False,3 day(s),TCI,on-demand
B4076,G,5.0,17600.0,True,True,True,3 day(s),TCI,in-stock
B4077,G,1.0,3500.0,True,True,True,3 day(s),TCI,in-stock
B4077,G,5.0,12200.0,True,True,True,3 day(s),TCI,in-stock
B4078,ML,25.0,22400.0,True,True,False,3 day(s),TCI,in-stock
B4078,ML,5.0,6500.0,False,True,False,3 day(s),TCI,in-stock
B4079,G,5.0,27800.0,True,True,True,3 day(s),TCI,in-stock
B4080,G,1.0,1800.0,True,True,True,3 day(s),TCI,in-stock
B4080,G,25.0,19400.0,False,True,False,3 day(s),TCI,in-stock
B4080,G,5.0,5700.0,True,True,True,3 day(s),TCI,in-stock
B4081,G,25.0,33300.0,True,True,False,3 day(s),TCI,in-stock
B4081,G,5.0,9700.0,True,True,True,3 day(s),TCI,in-stock
B4083,G,25.0,19400.0,True,True,False,3 day(s),TCI,in-stock
B4083,G,5.0,6000.0,True,True,True,3 day(s),TCI,in-stock
B4086,G,1.0,4400.0,True,True,True,3 day(s),TCI,in-stock
B4086,G,5.0,14600.0,True,True,True,3 day(s),TCI,in-stock
B4087,G,25.0,16700.0,False,True,False,3 day(s),TCI,in-stock
B4087,G,5.0,5500.0,True,True,True,3 day(s),TCI,in-stock
B4088,G,1.0,8100.0,True,True,False,3 day(s),TCI,in-stock
B4088,G,5.0,27400.0,True,True,True,3 day(s),TCI,in-stock
B4091,G,25.0,15300.0,True,True,True,3 day(s),TCI,in-stock
B4091,G,5.0,4400.0,True,True,True,3 day(s),TCI,in-stock
B4092,G,1.0,42100.0,True,True,False,3 day(s),TCI,in-stock
B4092,MG,200.0,12600.0,True,True,False,3 day(s),TCI,in-stock
B4095,G,1.0,21300.0,True,True,False,3 day(s),TCI,in-stock
B4095,G,5.0,68800.0,True,True,False,3 day(s),TCI,in-stock
B4097,G,1.0,5200.0,True,True,False,3 day(s),TCI,in-stock
B4097,G,5.0,17500.0,True,True,True,3 day(s),TCI,in-stock
B4098,G,1.0,11400.0,True,True,True,3 day(s),TCI,in-stock
B4098,MG,200.0,3800.0,True,True,True,3 day(s),TCI,in-stock
B4098,G,5.0,38300.0,True,True,True,3 day(s),TCI,in-stock
B4099,G,1.0,3300.0,True,True,True,3 day(s),TCI,in-stock
B4099,G,5.0,9600.0,True,True,True,3 day(s),TCI,in-stock
B4100,G,1.0,6000.0,True,True,True,3 day(s),TCI,in-stock
B4100,G,5.0,21100.0,True,True,True,3 day(s),TCI,in-stock
B4101,G,1.0,13200.0,True,True,True,3 day(s),TCI,in-stock
B4101,G,5.0,43800.0,True,True,True,3 day(s),TCI,in-stock
B4102,G,1.0,28500.0,True,True,True,3 day(s),TCI,in-stock
B4102,G,5.0,111200.0,True,True,True,3 day(s),TCI,in-stock
B4103,G,1.0,13400.0,True,True,True,3 day(s),TCI,in-stock
B4103,G,5.0,44800.0,True,True,True,3 day(s),TCI,in-stock
B4104,G,1.0,19600.0,True,True,True,3 day(s),TCI,in-stock
B4104,G,5.0,62300.0,True,True,True,3 day(s),TCI,in-stock
B4105,G,25.0,15800.0,False,True,False,3 day(s),TCI,in-stock
B4105,G,5.0,4500.0,True,True,True,3 day(s),TCI,in-stock
B4107,G,100.0,25300.0,True,False,False,3 day(s),TCI,in-stock
B4107,G,25.0,8600.0,False,True,False,3 day(s),TCI,in-stock
B4108,G,1.0,5700.0,True,True,True,3 day(s),TCI,in-stock
B4108,G,5.0,19100.0,True,True,True,3 day(s),TCI,in-stock
B4109,G,1.0,3200.0,True,True,True,3 day(s),TCI,in-stock
B4109,G,5.0,11100.0,True,True,True,3 day(s),TCI,in-stock
B4110,G,1.0,21400.0,True,True,True,3 day(s),TCI,in-stock
B4111,ML,5.0,16800.0,True,True,False,3 day(s),TCI,in-stock
B4112,G,1.0,6400.0,False,True,False,3 day(s),TCI,in-stock
B4112,G,5.0,18400.0,False,True,False,3 day(s),TCI,in-stock
B4113,G,1.0,8800.0,True,True,False,3 day(s),TCI,in-stock
B4113,G,5.0,30600.0,True,True,True,3 day(s),TCI,in-stock
B4114,G,1.0,7900.0,True,True,False,3 day(s),TCI,in-stock
B4114,G,5.0,28100.0,True,True,True,3 day(s),TCI,in-stock
B4115,G,25.0,10900.0,True,True,False,3 day(s),TCI,in-stock
B4115,G,5.0,3700.0,True,True,True,3 day(s),TCI,in-stock
B4117,G,1.0,9200.0,False,True,False,3 day(s),TCI,in-stock
B4117,G,5.0,31500.0,True,True,True,3 day(s),TCI,in-stock
B4118,G,1.0,8800.0,True,True,False,3 day(s),TCI,in-stock
B4118,G,5.0,29700.0,True,True,True,3 day(s),TCI,in-stock
B4119,G,1.0,6100.0,True,True,False,3 day(s),TCI,in-stock
B4119,G,5.0,20500.0,True,True,True,3 day(s),TCI,in-stock
B4121,G,1.0,7500.0,True,True,False,3 day(s),TCI,in-stock
B4121,G,5.0,24900.0,True,True,True,3 day(s),TCI,in-stock
B4122,G,1.0,2700.0,True,True,True,3 day(s),TCI,in-stock
B4122,G,5.0,8600.0,True,True,True,3 day(s),TCI,in-stock
B4123,ML,5.0,8600.0,False,True,False,3 day(s),TCI,in-stock
B4124,G,1.0,7900.0,False,True,False,3 day(s),TCI,in-stock
B4124,G,5.0,27400.0,False,True,False,3 day(s),TCI,in-stock
B4125,G,25.0,23300.0,True,False,False,3 day(s),TCI,in-stock
